tweets,label
@_daass_ VAI ME RESPONDER :(,0
@brigaadeeiro @festauepa aff seria mesmo :(,0
Voltando p SC :(,0
@shakeitnah Ontem eu tava muito na bad tb amiga :(,0
@CentralDeFasLS não vai embora não :(,0
"@samellabridges Caiu muito :(  Eles falam que é por conta das região ser perigosa e tal, mas passageiro não tem culpa né?",0
tenho saudades do meu chocolate amargo... :(,0
@maritassosz ta bom :( te amo,0
cadê? :(,0
@rafaellaclb Meu Deus preciso te contar o que aconteceu!!! :(,0
@faustanetes somos duas então :( comer é bom dms mas eu tô uma tremenda obesa,0
@gallifreyana Boombaya foi a destruição dos meus sonhos que fiquei anos esperando esse debut e eu detestei :( infelizmente,0
@filipaf_1904 a mim nem falou comigo :( fiquei sad,0
@m0rriswen sim :( to bem triste,0
mae so Deus sabe a falta que a senhora faz :(,0
ai que saudade do meu pãozinho :(,0
Quero tar com ela e preciso tanto dela  :-(,0
"Coisa mais linda é ver minha sobrinha de dois anos dançando kpop :(

I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs",0
Fds passou voando.. :(,0
@keeyyyyyyyy eu acompanhei o alistamento desde o kangin mas é sempre difícil ver eles indo pro exército :( sem fala… https://t.co/OPMdLClm2N,0
@laviniacostavi obrigado por estar comigo :( te amo &lt;3,0
Nnc te chupei em pé :( https://t.co/I4e6sp5p8E,0
@ryuwzaki Aaaaa que sorte.Pra mim não funciona :(,0
@VictorTalkss Vai grita kkkkkkkk :(,0
@Guilhermeds5 @DailinM_ Enfim sid :(,0
"@VitoriaAugusto_ AAAAAAAAAAAA NÃO ACREDITO NAAAAAAAO
BRIGADA
vou até chorar agora
(eu não leio email :(",0
"@luizamarcuzzo ah ta
pensei que tu ia me atacar :(",0
um dia eu chego lá :( https://t.co/FgSsWmkLk7,0
ta bué confuso mas expressei o quão :( a situação me deixa,0
eu to mt puta q essas criança sabem se maquiar e eu nao &gt;:( https://t.co/qn8AVYepVT,0
Pode fazer :( https://t.co/tdXSwP27dI,0
"@mrbeaniejwonwoo aish, sinto falta dele :(",0
do meu pai :( Mina- Edu Chociay #QueroNoTVZ https://t.co/EARdGsGqa1,0
@gankedbyme Pronto Gonçalo :(,0
AAAAAAA TA ACABANDO os dias de lazer :(,0
sério gente :-( https://t.co/rGN2gK9NZN,0
Já assisti todos os episódios de minha series favoritas :( — se sentindo Sem ter o que assistir,0
@00XFX Hyung você é tão malvado :(,0
Infelizmente mais ou menos isso ? :( salvo  exceções  @cissamalan @natyariede @chico_pinheiro https://t.co/ddzmVGEHHg,0
"estou de tpm e preciso de chocolate, só isso :(",0
"@YOUTROUXA vc vai ver a falta que faz, mas faz uma falta que nossa :( !!!!!",0
"Vi uma notificação, fui toda feliz olhar pensando que era do rpg, mas era só o contatinho :(",0
@Kikiie Tava lembrando de ti semana passada. Dos nossos dias juntos. Que saudade de vc :(,0
@Deia_Gut Pq a realidade é outra. :(,0
"@OblivionHell Tbm amo, mas nunca tive :(",0
Ainda não cai em mim que a Tutsi faleceu :(,0
"Ir ou ñ ir pra  a amnésia, eis a quest  :-(",0
bar :( : d58d7ea8-e035-42e9-a536-1dda3b76622b,0
Ter conhecido ele 05 :-( https://t.co/NYARGY8Zro,0
só queria uma cama e coberta :(,0
@vicshi_ nao tenho pacote de sms :(,0
pitchuco :( https://t.co/WJbk79DYyk,0
"@webster_fe diria que sim, diria que não. Foram muitas horas fazendo nada :(",0
@_giium puts nao curto mt postar foto em rede social :(,0
@portalkatyperry @katyperry nunca mais ainda com o Jeremy Scott pfv :(,0
Pior parte do dia -  habilitar o alarme :(,0
"rip meu chinelo da nike furtado em 2014 num racha no estrela do gol :( 
só sdd https://t.co/q6RT7l7Oyb",0
@kaikeb1 sempre foi meu sonhor ter isso kkkk nunca morei :(,0
Sdd do meu outro boné :(,0
Fico vendo no jornal essa exposição e fico com uma vontade enorme de ir :(,0
"@Camila_Cabello oi, será que você tem noção da felicidade que pode causar em alguém só apertando o botão de seguir? droga :(",0
"@rel4n desculpa renan, eu fui babaca mesmo :(",0
"@re4lqueenb num futuro nos vai, mas agora infelizmente n da :(",0
@badgalkemy Por que? :( transmita a ela minha profunda tristeza por essa perda preciosa na timeline,0
meu deus que sono :(,0
"@_nmaria Tô fazendo vaquinha aqui, pra pedir uma :(",0
aaaaaaa saudades :(,0
Quero o ano passado de volta :(,0
"@197MKY Eu tô bem, só com dor de cabeça, mas logo passa. :(",0
@DAYZ88010 :( mas eu quero,0
"Só queria que perguntasse se ""estou bem"", porém você simplesmente esqueceu :(",0
Nossa eu conversava com uma Jeniffer aqui pelo Twitter mas ela sumiu ela era muito legal :(,0
@eltonponce @IasmineEidelwei Hahahaha e eu so prometo :(,0
E o fim de semana prolongado está acabando....:(,0
@meegfer_ @retardalhada @Ana_lygiaS Ai meu Deus.... kkkk nao :(,0
"não aguento essa carinha triste do nicolas, vontade de cuidar :(",0
o zac bixinho :( #RockStory,0
tadinho do zac af :( quero protegê-lo yasmin merece O gelo depois q acordar dessa neura de thiago deus me livre,0
alguem pede pra saraiva parar de me mandar tanto livro bom por email pq sou pobre :(,0
@riselenw vc não fala mais comigo :(,0
@ric_almeida_18 Coitado :(,0
@kiannyas aaaaa que pena :(,0
Necesito dormir :(.,0
@sonyeoshiah te amo mto mais :(,0
Preciso de um celular novo urgente :(,0
@twentyonejesss Sim :( kkkkk,0
"Jesus, eu to com uma saudade da Aika tao absurda :(",0
"Só queria dizer: fica, feriado :(",0
"@Kenai333x2 amo, mas não queria hoje dfjgafsjhdji :(",0
@301HS E você é meu também. &gt;:(,0
meu delineador ta acabando :(,0
agora estou triste porque não pude sair pra ver o povo :(,0
@whyminsuga Preciso terminar em outra conta só q o tt não para de excluir :(:(:(:(,0
@Reh_NaN Nossa! Saudades comidas e festas de maio! :(,0
@rafinhalanga @Dabbxway KKKKKKKKKK eu to tb :(,0
@Meelmaz @MachellaBrayan Meli me das permiso? :(,0
@jujuvicentee sorry pelas palavras duras :(,0
@lwtfeline ja colocou :(,0
@pfnearu :( poxa,0
@Marieriver356 Senda violada :(,0
@hailinson ow.. calha mesmo mal :(,0
Sim perder ela :-( https://t.co/4E1F8Qw8Le,0
eu te amo tanto :( https://t.co/kukzkBwrqG,0
@nettocom2t Que isso hein fofa?! Falou nada :(,0
Que linda :( https://t.co/VccfYZixhH,0
fortaleza ➡ sobral  :( https://t.co/hWlmbgWM2n,0
"@t3ddyyyyy Você combinou com o @Ewoer de me destruirem, ne? Não é possível cara 

ONE DIRECTION NÃO ACABOU PAREM PELO AMOR :(",0
@rafaellaclb Fui de vela :(,0
@paulianaaa @LuisaLeao eu tava no trabalho gatinha :(,0
@geovannaolivsi1 Tanta coisa amiga :(.. me chama no face dps,0
@statwswift ai eles n segue né :(,0
"Perdi o meu colar , foda se :(",0
.@mochhis AH NAO VELHO :(,0
"@Lyslmjdrew @5HVotingStats Mana,no meu nem ta entrando,fica dando senha e login incorreto não sei pq,e o vpn tá ligado :(",0
@catagarreton Ídem :(,0
vou comprar meu iPhone mas só depois de Julho :(,0
"@shrlckks tercio &lt;333 quem me dera ter tido ied com doutrina dele, tive com miguel reale :(",0
Vou dormir :-(:-(,0
Tou ficando doente. Eu não aguento mais :(,0
"eu to bem nenê, to com saudades :(",0
Não tô nada animada e sei pq :(,0
@caroIinx ela é a coisa mais linda :(,0
Também quero fazer vídeochamada fogo :(,0
Eu perder o meu fone aaaahh :(,0
"@milaayleen Presente, passado futuro 
Presente, hoje :(",0
Hoje eu to com tanto sono que nem dei atenção direito pra quem veio aqui em casa :(,0
"@hmmmalachi Aí eh foda :( 
Tomei mts medicamentos, se n melhorar vou p hospital",0
ai crl :(,0
oi to felizinho mas fiquei bad no caminho de casa alguém me abraça pfvr :(,0
"fui cantar a parte legal para a amanda, e eu fico sem memoria :(",0
Hj nem conversei com a Anna :(,0
eu queria fazer um game valendo dm do liam buuut talvez eu não vou poder :( /duda,0
@horanchaverinho não acredito q ele n deu :-(,0
@JoanaSilva20 Mas toda a gente disse para fazer e toda a gente fez :( copiei na net e escrevi opinião pessoal e pronto,0
Povo ta falando muito mal da minha escola :(,0
nao consigo ficar feliz com as fotos do louis :(,0
disseram-me q os teepees tão esgotados p espiga :(,0
Caramba eu lembro dessa matéria no Esporte Espetacular :( https://t.co/0G3TIcimmT,0
@raecunha rsrsrs que pena a seleção brasileira feminina de vôlei tava esperando você :(,0
@hirairmomo aaaaaa tori :( idk desculpa serio eu gosto mt de ti,0
Por mais amigos que venham te ver só para ver como vc esta e pq acabamos brigando no fds :(♡,0
O corpo dela da desespero :(,0
@manursnd tô esperando a fotinha :(,0
@a_tal_saldanha porque gozaste cmg :(,0
@shouttlouis sério :( eu mandei ontem eu acho,0
@Jyouteon Troste muito troste :(,0
pegou quem na está do Mesquita? — não peguei ninguém no mesq :(  https://t.co/dIYd0N9UYf,0
Não vou conseguir ficar longe da clara :( amanhã eu vou falar com a minha mãe sobre mudar de escola,0
"Faltam poucos dias pro aniversário de mozão, e eu tô bem triste que ela já vai fazer 17 :(",0
@CamilleAssis Ai meu coração :( alkakakskskaka,0
não era pra eu ter dormido esse tanto :(,0
Estava a gostar de sentir o telemóvel a vibrar porque é que pararam :(,0
Cheguei no limite de votos no site :( #JustinBBMAs,0
@rafawtv está bem :(,0
O Itaú masoquista querendo me sofrer sofrer :( https://t.co/Ibr9Xdkb7i,0
"ja achei a megan fox mais bonita,hoje ela ta estranha,eu acho q ela se acabou :(",0
Poxa me desculpa bb — Não :( https://t.co/gzAgdmtnX2,0
@SHESHOTADA nenhuma mulher :( e você?,0
As vezes penso na vida e fico muito triste :(,0
@calameyounan queria meu icon :(,0
"@biebermaniasbra aaaa eu queria ver ele lá todo lindão de novo :(

#BieberBBMAs",0
"alexa é tão impecável :(

ta simples mas é a alexa https://t.co/5k8KYc4YEz",0
"Esta música não , opa :(",0
"@nogueiragabe Infelizmente, sim :(",0
"@Olg4smo @iamtalita eu chamo pra ver filminho, vc vai jogar lol e ainda me mata :(",0
Me sinto um lixo :(,0
"@MissMakkachin Aí sim ein!! Mas tem quer esperar a raphaela, o amor da minha vida, minha melhor amiga e nenê tbm, ela não tá online :(",0
Isso doeu meu coração mano :-(,0
"é impressionante como eu nunca me apaixonei por um flamenguista :( 
vasco e corinthians sempre predomina https://t.co/ZH6n3tUYLe",0
"ai gente, que sonho distante :(",0
"Eu tô dizendo ué, já tentei :( — To curiosa agoraa hahah https://t.co/a56G7DvRXy",0
@kihhyxn não vou eu juro :(,0
@MariaCarvalhoS9 o problema é que eu sou o tipo de pessoa que gosta de cnvs o tempo todo etc e tal e ele ja cansou disso :(,0
@Rafaelcomenta Por mais que isso seja um pouco quanto assustador acho que temos presenciado e até sentindo que isso poderá acontecer :(,0
minhas favs não participam desses eventos :(,0
Tá beijando alguém? — to não :( https://t.co/U7UvsK3obD,0
Boa noite amores. Desculpe pela minha ausência. Meu iPhone vem dando problema e não estou conseguindo postar nada quase :(,0
@marissss sempre tem :(,0
:( Tragédia! https://t.co/i57YpYQl01,0
.@cuteminyoon AAAA NAO CAROL :( vc eh mto uma das minhas favs eu ja disse mtoooo isso eu gosto de vc demais PARE,0
@getahortattack tá atualizando :(,0
ai to carente dnv KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK :(,0
Tão triste reativar o despertador :(,0
única desvantagem de morar em cidade grande é que não dá pra ver essas paradinhas astronômicas :( https://t.co/wZFCXdTEck,0
"Preciso fazer lição de física :(
I vote for @BTS_TWT for #BBMAs Top Social Artist #BTSBBMAs",0
"@djessyka Poxa, o meu ta assim também. E ta ficando inflamado, no momento nem to usando :(",0
To com fome d comida :(,0
@jujuh_29 boe mt dificil :( eu sou a pior pessoa do mundo p relacionamentos,0
@AminDuim_ Pena que eu acho que não tem ninguém que conte essas coisas para a Emilly... :(,0
o sorriso :( https://t.co/8ch3WCC47f,0
"@ErasmoCarlosBR Linda letra. Gostava também do Belchior.  :(   Aliás eu gosto demais de música e de vocês, grandes compositores, cantores,",0
eu tô tão machucado :(,0
@eiBianca Não. Ela tava 279golpinhos :( só tinha dinheiro para uma. Então eu tive que deixá-la,0
"O Pai me perguntou se eu ia quarta-feira para o jogo eu disse que n tinha dinheiro.. 
Ele disse que me dava,mas não dá mais tempo :(",0
EU TO CHORANDO QUERO MEU JELENA DE VOLTA ELES ARRASAVAM TANTO :(,0
ah meu deus isso aqui com certeza fez a minha noite. que lindo :( https://t.co/00bEhbpArP,0
"ou seja, sem comemoração esse ano de novo :(",0
Pisquei e o feriado se foi :(,0
Cancelado. Acabei de ver o ep 6 e só teve desgraça :(,0
@AndreiaQuerido Pois é mas não quero na mm :(,0
queria muito o harry no met gala ele iria está tão lindo e estiloso com as roupas lindas da gucci :(,0
"Pq vc tem 2 perfis no tinder? — um ta desativado, n tem como mais entrar :( . https://t.co/LloFU3eHtd",0
@barrbela @winehousus nossa ngm pediu minha opiniao :( acho q vo chora,0
meu amor vc me perdoa por vc ter q passar por isso :( eu t amo tanto eu só queria te tira de toda essa baixaria e t… https://t.co/gglea4ntVO,0
@cmilaprfect PORQUE VOCES FAZ ISSO MANO ???? :(,0
"@luciana201066 @JoanaOfficer Eu olho pra ele e lembro do cara que desonrou a irmã da Adira :(
rsrsrsrsrsrsrsrsrsrs",0
Ahhhh tem um cachorro aqui na porta da pizzaria :(,0
@vicsf_ no momento ngm amiga infelizmente :(,0
tudo o que eu queria :( https://t.co/U62ESxTcGU,0
"@naniiikpop @BTS_twt As minhas eu criei sem ser no email eu coloquei o email direto, no MAMA valia esse mas pra Billboard não :(",0
@lucasteske Vai ser o jeito :( farei algo assim haha,0
"@HellennCardoso Não :( mais eu estou tentando acabar de assiatir logo, uma das mores séries.",0
@lyanalopess muito triste :(,0
@WhoBia é verdade :(,0
"Eu ainda não vi esse anúncio :( se alguém achar ele, clica nele e me manda o link pfv? Vai que aparece no link tamb… https://t.co/IOP0rv44jr",0
"@IcaroNayrom Porra, canal off pesa a lombra. A gente se pergunta pq não pode ser um deles :(",0
"[TW] Não engulo Lena Dunham desde que ela assumiu abertamente ter molestado a irmã. Socorro, como vocês veneram essa mulher? :(",0
"tem gente achando que o Michael tá vivo ainda, por ... — eu infelizmente acho que ele ta morto msm :(, ele d... https://t.co/4zt89t8v38",0
"@teamrockvato Serio com quem, pq não falou nos ia :(",0
@feyreachron também :( se eu tiver uma filha eu vou colocar ela no inglês desde pequena pra ela não sofrer que nem… https://t.co/qMQz3NpbNK,0
"Queria ser vegetariano, mas não consigo :(",0
@gabishess eu te amo muito :(,0
"Eu precisonir num show da st. Vicent de novo, mas agora não faço ideia se um dia ela volta pro Brasil :(",0
pior cena :( https://t.co/G9ymh7Bme4,0
Depois de uns dias usando aqueles pijama mais velhos e mais confortáveis q são o dobro do tamanho e amanhã tem que pôr roupa de gente :(,0
Olhem aquele sorriso AAAAAAAA amo-a :(,0
Mag ainda não viu o meu textinho :(,0
@097ARA Fica do lado dele :(,0
@hasetsukki por causa da saúde da autora :-(,0
.@lellafarrias @julia_antolini  ganhei :(,0
@vicsf_ sim amiga :(,0
@rafaelakls difícil :(,0
Quando a pessoa tá online e vc simplesmente n pode falar com ela :(,0
@MUTiRiS_csgo já não há streams ? :(,0
"@leticiabls o meu nao voltou :( acho que porque tentei ligá-lo apenas um dia depois de deixar no arroz, voltou mas… https://t.co/qT5fpbfNTb",0
@levieira Vou mesmo. :(,0
odeio ver esses vídeos de tragédias ainda mais quando é tão perto :(,0
tadinho do abel todo mundo gritando pela selena etc :( te amo abel https://t.co/KihT3BCgfT,0
... queria alguém que me amasse igual o zayn ama a gigi :( https://t.co/K2yP0qjnvC,0
@ShowReality_ era a melhor época :(,0
.@jnunhoe aaaa q isso velho eu gosto mt de vc inclusive queria conversar c vc mas eu n seu puxar papo de vdd :(,0
Ja vou dormir triste :(,0
@Raphalyssa Tô numa festa. Só qdo chegar em casa. :( Te falo,0
@callmestela não tive a mesma sorte! :( amanha vou levar na assistencia para ver se tem algum retorno,0
Preciso dela aqui :(,0
@EdgeLocks perdi minhas locks :(,0
Esse caso do Matheus é foda :(,0
"@HayssaKhoury no meu caso, eu esperei 4 meses, ele não pediu, eu acabei o rolo, mas hoje me arrependo :( kkkkk",0
"ele me ajudou em TANTA coisa mas ele não se ajuda :(
espero que um dia ele veja como ele faz bem pra tanta gente",0
@Biarasimoes meu joelho ta doendo mt tb to todo fudido :(,0
bar :-( : dae4a297-a8af-462d-bc5e-ad91bf4a10e6,0
@leszoka olha a dm pfv :(,0
"@ProjetoJBFollow Não :(
BELIEVE TALENTFM
#BieberBBMAs",0
@leaoo_tulio @zeusbits porém joga as tristezas nas nossas caras :(,0
te amo — quem é pra eu dizer que amo tb? :(  https://t.co/p4NPx4Y7mh,0
Uma tia minha q morreu de câncer dizia q uma das coisas q se arrependia era ter se podado tanto na alimentação quando ainda era saudável :(,0
@AryyeleYB Que booom não tava achando :(,0
"@KimJongdwaeee @BTS_twt Sei bem como é isso :( 
I vote for @BTS_twt for the #BBMAs Top Social Artist Award",0
"Minha esperança era o tablet, mas o face nao entra :(",0
"@UnicadoLuanR Tadinha, espero que no próximo ela vá :(",0
@pqp_tefsss Já te mandei 300 mensagens lá :(,0
minha cabeça tá doendo muito :(,0
@stylinsign o que aconteceu sweetheart?:(,0
"@kodaaj eu já estou com saudades, volta aqui pra mim, af :(",0
"Eu estava ótimo, mas fui ver uma outra matéria sobre o assassinato da Dandara e fiquei numa bad surreal. :(",0
"@biamarcilio_ q droga em kkkk, aí queria ter visto vc :(",0
eu quero uma capinha nova pro meu telefone :(,0
nunca gostei da selena com o abel mas não vou negar que eles são mt fofos juntos :(,0
Feriadão acabando :(,0
Cheguei em Santa Cruz :(,0
@camilaforgets serio eu amo mas tive q parar :(,0
A repórter do NY Times falando que muita gente tá perguntando por Beyoncé mas é provável que ela não apareça :(,0
"Nem sempre é um momento bom, então a morte do meu cachorro. :( https://t.co/IEaB8d2HYT",0
como eu odeio ficar sem celular affff :(,0
o freddie é tão fofo :( https://t.co/UbOiILOKg3,0
não sei qual coloco no icon :(,0
cortei minha perna com a minha unha :(,0
ai disgurp se isso for te consolar já acabou :( https://t.co/2PTLbdPwSY,0
"@Victor_coelho97 Sim :( e eu não conseguiria ver os corpos, cenas de crime etc",0
"@lynisaway @BTS_twt siiim, ai todo mundo ficava desesperado sksksjk saudade do coletinho :( #BTSBBMAs",0
"Amanhã já tem que acordar cedo, ó céus :(",0
@T189SH Fiquei muito triste :(,0
Que saudades que eu estou de pular de paraquedas de novo :(,0
"eu sou a menina mais feliz desse mundo :( eu amo vocês &lt;3
I vote for @BTS_twt for the #BBAMAs top social artist award #BTSBBMAs",0
